country,sampling_id,lon,lat,air_pollutant,iso_code
Austria,SPO.09.AKC.55397.5.1,16.34982,48.21911,PM10,AT
Austria,SPO.09.FLO.55194.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.55194.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.55194.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.55194.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.5861.5.1,16.39695,48.26109,PM10,AT
Austria,SPO.09.FLO.67351.6001.1,16.39695,48.26109,PM2.5,AT
Austria,SPO.09.FLO.67351.6001.1,16.39695,48.26109,PM2.5,AT
Austria,SPO.09.FLO.67351.6001.1,16.39695,48.26109,PM2.5,AT
Austria,SPO.09.FLO.67351.6001.1,16.39695,48.26109,PM2.5,AT
Austria,SPO.09.FLO.67351.6001.1,16.39695,48.26109,PM2.5,AT
Austria,SPO.09.FLO.67752.6001.1,16.39695,48.26109,PM2.5,AT
Austria,SPO.09.FLO.67752.6001.1,16.39695,48.26109,PM2.5,AT
Austria,SPO.09.LAA.55197.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.55197.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.55197.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.5859.5.1,16.39292,48.16104,PM10,AT
Austria,SPO.09.LAA.67353.6001.1,16.39292,48.16104,PM2.5,AT
Austria,SPO.09.LAA.67353.6001.1,16.39292,48.16104,PM2.5,AT
Austria,SPO.09.LAA.67353.6001.1,16.39292,48.16104,PM2.5,AT
Austria,SPO.09.LAA.67353.6001.1,16.39292,48.16104,PM2.5,AT
Austria,SPO.09.LAA.67353.6001.1,16.39292,48.16104,PM2.5,AT
Austria,SPO.09.LAA.67353.6001.1,16.39292,48.16104,PM2.5,AT
Austria,SPO.09.LOB.55198.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.55198.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.55198.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.55198.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.5862.5.1,16.52561,48.16207,PM10,AT
Austria,SPO.09.LOB.64389.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64389.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.LOB.64566.6001.1,16.52561,48.16207,PM2.5,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55388.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55610.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55610.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.55610.5.1,16.38092,48.21674,PM10,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56213.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.TAB.56396.6001.1,16.38092,48.21674,PM2.5,AT
Austria,SPO.09.B22A.68884.5.1,16.33984,48.19679,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5059.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5060.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5060.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.5060.5.1,16.36142,48.17435,PM10,AT
Austria,SPO.09.BELG.67350.6001.1,16.36142,48.17435,PM2.5,AT
Austria,SPO.09.BELG.67350.6001.1,16.36142,48.17435,PM2.5,AT
Austria,SPO.09.BELG.67350.6001.1,16.36142,48.17435,PM2.5,AT
Austria,SPO.09.BELG.67350.6001.1,16.36142,48.17435,PM2.5,AT
Austria,SPO.09.BELG.67350.6001.1,16.36142,48.17435,PM2.5,AT
Austria,SPO.09.BELG.68289.6001.1,16.36142,48.17435,PM2.5,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5061.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5062.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5062.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5062.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5062.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.5062.5.1,16.33933,48.18715,PM10,AT
Austria,SPO.09.GAUD.67352.6001.1,16.33933,48.18715,PM2.5,AT
Austria,SPO.09.GAUD.67352.6001.1,16.33933,48.18715,PM2.5,AT
Austria,SPO.09.GAUD.67352.6001.1,16.33933,48.18715,PM2.5,AT
Austria,SPO.09.GAUD.67352.6001.1,16.33933,48.18715,PM2.5,AT
Austria,SPO.09.GAUD.67908.6001.1,16.33933,48.18715,PM2.5,AT
Austria,SPO.09.KEND.55196.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.55196.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.55196.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.55196.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.5860.5.1,16.30975,48.20500,PM10,AT
Austria,SPO.09.KEND.64383.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64383.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64383.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.KEND.64567.6001.1,16.30975,48.20500,PM2.5,AT
Austria,SPO.09.LIE1.67489.5.1,16.29259,48.14128,PM10,AT
Austria,SPO.09.LIE1.67489.5.1,16.29259,48.14128,PM10,AT
Austria,SPO.09.LIE1.67489.5.1,16.29259,48.14128,PM10,AT
Austria,SPO.09.LIE1.67489.5.1,16.29259,48.14128,PM10,AT
Austria,SPO.09.LIE1.67489.5.1,16.29259,48.14128,PM10,AT
Austria,SPO.09.LIE1.67489.5.1,16.29259,48.14128,PM10,AT
Austria,SPO.09.LIE1.67490.5.1,16.29259,48.14128,PM10,AT
Austria,SPO.09.LIE1.67490.5.1,16.29259,48.14128,PM10,AT
Austria,SPO.09.LIES.4956.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.4956.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.5511.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.5511.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.5511.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.5511.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.5511.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.5511.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.5511.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.5511.5.1,16.30008,48.14125,PM10,AT
Austria,SPO.09.LIES.67354.6001.1,16.30008,48.14125,PM2.5,AT
Austria,SPO.09.LIES.67354.6001.1,16.30008,48.14125,PM2.5,AT
Austria,SPO.09.LIES.67354.6001.1,16.30008,48.14125,PM2.5,AT
Austria,SPO.09.LIES.67354.6001.1,16.30008,48.14125,PM2.5,AT
Austria,SPO.09.LIES.67354.6001.1,16.30008,48.14125,PM2.5,AT
Austria,SPO.09.LIES.68507.6001.1,16.30008,48.14125,PM2.5,AT
Austria,SPO.09.RINN.5064.5.1,16.40660,48.18414,PM10,AT
Austria,SPO.09.SCHA.4957.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.4957.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.4957.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.4957.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.5065.5.1,16.30156,48.23537,PM10,AT
Austria,SPO.09.SCHA.66729.6001.1,16.30156,48.23537,PM2.5,AT
Austria,SPO.09.SCHA.66729.6001.1,16.30156,48.23537,PM2.5,AT
Austria,SPO.09.SCHA.66729.6001.1,16.30156,48.23537,PM2.5,AT
Austria,SPO.09.SCHA.66729.6001.1,16.30156,48.23537,PM2.5,AT
Austria,SPO.09.SCHA.66729.6001.1,16.30156,48.23537,PM2.5,AT
Austria,SPO.09.SCHA.68291.6001.1,16.30156,48.23537,PM2.5,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.5517.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.55199.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.55199.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.55199.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.55199.5.1,16.45835,48.22636,PM10,AT
Austria,SPO.09.STAD.64391.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64391.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64391.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.09.STAD.64538.6001.1,16.45835,48.22636,PM2.5,AT
Austria,SPO.10.ENK1.55203.5.1,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.55203.5.1,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.63744.5.2,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.63744.5.2,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.63744.5.2,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.63744.5.2,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.63744.5.2,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.63744.5.2,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.63744.5.2,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.63744.5.2,13.67086,48.39164,PM10,AT
Austria,SPO.10.ENK1.64509.6001.2,13.67086,48.39164,PM2.5,AT
Austria,SPO.10.ENK1.64509.6001.2,13.67086,48.39164,PM2.5,AT
Austria,SPO.10.ENK1.64509.6001.2,13.67086,48.39164,PM2.5,AT
Austria,SPO.10.ENK1.64509.6001.2,13.67086,48.39164,PM2.5,AT
Austria,SPO.10.ENK1.64509.6001.2,13.67086,48.39164,PM2.5,AT
Austria,SPO.10.ENK1.64509.6001.2,13.67086,48.39164,PM2.5,AT
Austria,SPO.10.ENK1.64605.6001.1,13.67086,48.39164,PM2.5,AT
Austria,SPO.10.ILL1.3861.5.1,16.76639,47.77028,PM10,AT
Austria,SPO.10.ILL1.3880.6001.1,16.76639,47.77028,PM2.5,AT
Austria,SPO.10.ILL1.3880.6001.1,16.76639,47.77028,PM2.5,AT
Austria,SPO.10.ILL1.3880.6001.1,16.76639,47.77028,PM2.5,AT
Austria,SPO.10.ILL1.3880.6001.1,16.76639,47.77028,PM2.5,AT
Austria,SPO.10.ILL1.64314.5.2,16.76639,47.77028,PM10,AT
Austria,SPO.10.ILL1.64314.5.2,16.76639,47.77028,PM10,AT
Austria,SPO.10.ILL1.64314.5.2,16.76639,47.77028,PM10,AT
Austria,SPO.10.ILL1.64314.5.2,16.76639,47.77028,PM10,AT
Austria,SPO.10.ILL1.64314.5.2,16.76639,47.77028,PM10,AT
Austria,SPO.10.ILL1.64670.6001.2,16.76639,47.77028,PM2.5,AT
Austria,SPO.10.ILL1.64670.6001.2,16.76639,47.77028,PM2.5,AT
Austria,SPO.10.ILL1.64670.6001.2,16.76639,47.77028,PM2.5,AT
Austria,SPO.10.ILL1.64670.6001.2,16.76639,47.77028,PM2.5,AT
Austria,SPO.10.KLH1.56121.5.1,15.95630,46.76720,PM10,AT
Austria,SPO.10.KLH1.56121.5.1,15.95630,46.76720,PM10,AT
Austria,SPO.10.KLH1.56121.5.1,15.95630,46.76720,PM10,AT
Austria,SPO.10.KLH1.56121.5.1,15.95630,46.76720,PM10,AT
Austria,SPO.10.KLH1.56121.5.1,15.95630,46.76720,PM10,AT
Austria,SPO.10.KLH1.63716.5.2,15.95630,46.76720,PM10,AT
Austria,SPO.10.KLH1.63716.5.2,15.95630,46.76720,PM10,AT
Austria,SPO.10.KLH1.63716.5.2,15.95630,46.76720,PM10,AT
Austria,SPO.10.KLH1.63716.5.2,15.95630,46.76720,PM10,AT
Austria,SPO.10.KLH1.63716.5.2,15.95630,46.76720,PM10,AT
Austria,SPO.10.PIL1.5054.5.1,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.5054.5.1,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.5054.5.1,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.5054.5.1,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.63743.5.2,15.93600,48.72120,PM10,AT
Austria,SPO.10.PIL1.64510.6001.2,15.93600,48.72120,PM2.5,AT
Austria,SPO.10.PIL1.64510.6001.2,15.93600,48.72120,PM2.5,AT
Austria,SPO.10.PIL1.64510.6001.2,15.93600,48.72120,PM2.5,AT
Austria,SPO.10.PIL1.64510.6001.2,15.93600,48.72120,PM2.5,AT
Austria,SPO.10.PIL1.64510.6001.2,15.93600,48.72120,PM2.5,AT
Austria,SPO.10.VOR1.3862.5.1,12.97460,46.67765,PM10,AT
Austria,SPO.10.VOR1.3862.5.1,12.97460,46.67765,PM10,AT
Austria,SPO.10.VOR1.64300.5.2,12.97460,46.67765,PM10,AT
Austria,SPO.10.VOR1.64300.5.2,12.97460,46.67765,PM10,AT
Austria,SPO.10.VOR1.64300.5.2,12.97460,46.67765,PM10,AT
Austria,SPO.10.VOR1.64300.5.2,12.97460,46.67765,PM10,AT
Austria,SPO.10.VOR1.64300.5.2,12.97460,46.67765,PM10,AT
Austria,SPO.10.VOR1.64300.5.2,12.97460,46.67765,PM10,AT
Austria,SPO.10.VOR1.64300.5.2,12.97460,46.67765,PM10,AT
Austria,SPO.10.ZOE2.55205.5.1,14.44091,47.83828,PM10,AT
Austria,SPO.10.ZOE2.55205.5.1,14.44091,47.83828,PM10,AT
Austria,SPO.10.ZOE2.55205.5.1,14.44091,47.83828,PM10,AT
Austria,SPO.10.ZOE2.65497.5.2,14.44091,47.83828,PM10,AT
Austria,SPO.10.ZOE2.65497.5.2,14.44091,47.83828,PM10,AT
Austria,SPO.10.ZOE2.65497.5.2,14.44091,47.83828,PM10,AT
Austria,SPO.10.ZOE2.65497.5.2,14.44091,47.83828,PM10,AT
Austria,SPO.10.ZOE2.65497.5.2,14.44091,47.83828,PM10,AT
Austria,SPO.10.ZOE2.65499.6001.2,14.44091,47.83828,PM2.5,AT
Austria,SPO.10.ZOE2.65499.6001.2,14.44091,47.83828,PM2.5,AT
Austria,SPO.10.ZOE2.65499.6001.2,14.44091,47.83828,PM2.5,AT
Austria,SPO.10.ZOE2.65499.6001.2,14.44091,47.83828,PM2.5,AT
Belgium,SPO-BETAND3_00005_100,4.31155,50.81998,PM10,BE
Belgium,SPO-BETAND3_00005_100,4.31155,50.81998,PM10,BE
Belgium,SPO-BETB011_00005_100,4.28871,50.85781,PM10,BE
